Season,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Offense Four Factors eFG%,Offense Four Factors TOV%,Offense Four Factors ORB%,Offense Four Factors FT/FGA,Defense Four Factors eFG%,Defense Four Factors TOV%,Defense Four Factors DRB%,Defense Four Factors FT/FGA,Arena,Attend.,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Playoffs
2010-11,Oklahoma City Thunder,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,+4.0,92.7,.363,.212,.561,.501,13.1,27.4,.299,.493,12.9,73.6,.228,Chesapeake Energy Arena,744068,18148,82,244.0,37.4,80.6,.464,5.9,17.1,.347,31.5,63.5,.495,24.1,29.3,.823,11.0,31.8,42.8,20.4,8.0,5.9,14.1,22.4,104.8,True
2010-11,Memphis Grizzlies,25.2,46,36,48,34,2.34,0.20,2.55,107.6,105.1,+2.5,91.9,.291,.136,.534,.493,13.0,28.9,.218,.502,15.7,72.5,.228,FedEx Forum,600687,14651,82,242.4,39.0,82.9,.471,3.8,11.3,.334,35.3,71.6,.492,18.1,24.2,.750,11.8,29.2,41.0,20.6,9.4,5.4,14.0,20.8,99.9,True
2010-11,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attend.,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,False
2010-11,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attend.,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,False
2010-11,Houston Rockets,26.5,43,39,47,35,2.18,0.19,2.37,111.3,109.0,+2.3,94.2,.299,.264,.550,.503,12.3,27.4,.239,.500,12.6,72.7,.219,Toyota Center,663839,16191,82,242.4,38.7,85.1,.454,8.3,22.5,.367,30.4,62.6,.486,20.3,25.4,.801,11.7,31.1,42.8,23.8,7.1,4.5,13.5,20.0,105.9,False
2010-11,Portland Trail Blazers,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,+1.7,87.9,.278,.228,.533,.486,12.6,29.5,.224,.510,15.4,72.0,.231,Rose Garden Arena,840924,20510,82,241.5,36.0,80.5,.447,6.3,18.3,.345,29.7,62.1,.477,18.0,22.4,.804,12.1,27.2,39.3,21.2,8.0,4.4,13.0,19.3,96.3,True
2010-11,Philadelphia 76ers,24.7,41,41,45,37,1.50,-0.50,1.01,106.6,105.0,+1.6,91.7,.273,.184,.535,.494,12.3,24.6,.210,.487,13.5,74.5,.231,Wells Fargo Center,604823,14752,82,243.0,38.1,82.6,.461,5.4,15.2,.355,32.7,67.4,.485,17.4,22.6,.770,10.4,31.4,41.8,22.7,7.6,4.3,13.0,19.4,99.0,True
2010-11,New Orleans Hornets,26.3,46,36,44,38,0.89,0.39,1.28,106.2,105.2,+1.0,88.7,.296,.192,.537,.493,12.8,25.1,.226,.501,14.4,76.2,.220,New Orleans Arena,603088,14709,82,241.8,35.9,78.2,.459,5.4,15.0,.360,30.5,63.2,.482,17.7,23.1,.765,10.0,30.1,40.1,20.6,7.6,4.4,13.0,21.0,94.9,True
2010-11,New York Knicks,25.3,42,40,43,39,0.78,-0.30,0.48,110.9,110.1,+0.8,95.6,.304,.303,.561,.513,12.6,24.2,.246,.511,13.8,71.9,.240,Madison Square Garden (IV),808879,19729,82,241.2,38.3,83.7,.457,9.3,25.4,.368,29.0,58.4,.496,20.6,25.5,.809,10.3,30.1,40.5,21.4,7.6,5.8,13.7,21.3,106.5,True
2010-11,Milwaukee Bucks,26.7,35,47,38,44,-0.84,-0.17,-1.02,101.6,102.5,-0.9,89.8,.287,.216,.511,.467,13.0,24.7,.217,.481,14.7,74.8,.236,Bradley Center,631912,15412,82,241.8,34.3,79.8,.430,5.9,17.2,.342,28.4,62.6,.454,17.4,22.9,.757,10.5,30.2,40.8,18.8,7.5,4.9,13.5,20.5,91.9,False
2010-11,Phoenix Suns,29.6,40,42,39,43,-0.89,0.43,-0.46,109.5,110.4,-0.9,94.4,.283,.271,.559,.522,13.2,23.7,.215,.513,13.1,71.6,.211,US Airways Center,720249,17567,82,244.0,39.3,83.5,.470,8.5,22.6,.377,30.7,60.8,.505,18.0,23.6,.759,10.0,30.2,40.2,23.7,6.6,4.4,14.3,20.3,105.0,False
2010-11,Atlanta Hawks,27.4,44,38,39,43,-0.82,-0.28,-1.10,106.1,107.0,-0.9,89.3,.269,.222,.542,.501,13.5,23.4,.209,.495,12.3,74.6,.211,Philips Arena,641596,15649,82,240.6,36.2,78.4,.462,6.1,17.4,.352,30.1,61.0,.494,16.4,21.1,.779,9.3,30.0,39.3,22.0,6.1,4.2,13.6,19.0,95.0,True
2010-11,Indiana Pacers,25.9,37,45,38,44,-1.07,-0.30,-1.38,104.8,106.0,-1.2,94.7,.300,.244,.533,.486,14.1,25.9,.235,.487,12.8,74.1,.237,Conseco Fieldhouse,555077,13538,82,241.2,36.6,82.8,.442,7.1,20.2,.354,29.5,62.6,.471,19.4,24.8,.782,11.1,32.4,43.5,19.6,7.1,5.6,15.4,21.7,99.8,True
2010-11,Utah Jazz,26.8,39,43,36,46,-1.83,0.39,-1.44,108.1,110.1,-2.0,91.0,.313,.191,.544,.498,13.5,27.0,.241,.505,13.8,71.7,.275,EnergySolutions Arena,799982,19512,82,242.4,37.4,80.4,.465,5.3,15.3,.346,32.1,65.0,.493,19.4,25.1,.771,11.0,28.5,39.5,23.4,7.7,5.9,14.3,22.7,99.4,False
2010-11,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attend.,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,False
2010-11,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attend.,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,False
2010-11,Golden State Warriors,25.2,36,46,35,47,-2.33,0.33,-2.00,108.2,110.7,-2.5,94.8,.241,.248,.544,.510,13.3,26.7,.183,.509,14.5,69.3,.259,Oracle Arena,766398,18693,82,241.8,39.6,85.9,.461,8.4,21.3,.392,31.3,64.6,.484,15.7,20.7,.761,11.6,28.9,40.5,22.5,9.0,5.0,14.6,22.0,103.4,False
2010-11,Los Angeles Clippers,24.6,32,50,32,50,-3.13,0.42,-2.71,105.3,108.7,-3.4,92.8,.332,.230,.535,.496,15.1,28.4,.234,.499,12.8,73.2,.250,STAPLES Center,727462,17743,82,242.1,36.8,80.4,.457,6.3,18.5,.338,30.5,61.9,.493,18.9,26.7,.707,11.6,30.5,42.1,22.1,7.1,4.9,16.4,21.1,98.6,False
2010-11,Detroit Pistons,27.2,30,52,31,51,-3.60,-0.18,-3.78,107.7,111.7,-4.0,89.2,.279,.189,.533,.495,12.5,27.4,.206,.526,13.8,72.1,.235,The Palace of Auburn Hills,683080,16660,82,242.4,37.3,81.1,.460,5.8,15.3,.376,31.5,65.7,.479,16.7,22.6,.737,11.4,27.3,38.6,21.1,7.3,4.0,13.0,19.9,97.0,False
2010-11,Charlotte Bobcats,26.9,34,48,29,53,-4.00,-0.08,-4.08,103.4,107.8,-4.4,89.6,.314,.189,.528,.482,14.1,25.7,.237,.500,12.9,75.2,.229,Time Warner Cable Arena,649694,15846,82,241.5,35.0,77.6,.451,4.8,14.7,.327,30.2,63.0,.480,18.4,24.4,.756,10.3,29.8,40.1,21.1,6.4,5.3,14.5,20.0,93.3,False
2010-11,Sacramento Kings,24.8,24,58,27,55,-5.34,0.54,-4.80,103.5,109.0,-5.5,95.2,.284,.183,.519,.480,14.4,29.9,.208,.513,13.5,74.4,.233,Power Balance Pavilion,569496,13890,82,242.1,38.2,85.1,.449,5.2,15.6,.335,33.0,69.5,.475,17.7,24.2,.734,13.1,30.8,43.9,20.4,7.4,4.8,16.1,22.0,99.4,False
2010-11,New Jersey Nets,24.8,24,58,24,58,-6.24,-0.04,-6.28,103.1,109.9,-6.8,89.9,.283,.201,.517,.474,13.4,26.1,.215,.503,11.8,74.2,.241,Prudential Center,581378,13949,82,244.0,35.6,81.0,.440,5.6,16.3,.343,30.0,64.6,.464,17.4,22.9,.759,11.1,29.8,40.8,21.0,5.6,4.7,14.0,22.0,94.2,False
2010-11,Toronto Raptors,24.5,22,60,24,58,-6.28,0.01,-6.28,106.1,112.9,-6.8,92.9,.293,.162,.533,.491,13.7,28.2,.221,.522,13.0,72.0,.251,Air Canada Centre,680255,16592,82,241.2,38.3,82.4,.465,4.2,13.3,.316,34.1,69.1,.494,18.2,24.1,.755,11.7,28.6,40.3,21.9,7.1,4.3,14.7,22.0,99.1,False
